tripduration;Starttime;Stoptime;start station id;start station name;start station latitude;start station longitude;end station id;end station name;end station latitude;end station longitude;bikeid
341;01/09/2019 00:56;01/09/2019 01:02;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;5345
336;01/09/2019 00:57;01/09/2019 01:02;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;3640
112;01/09/2019 00:57;01/09/2019 00:59;183;Alewife MBTA at Steel Place;42,3955885;-71,1426061;319;84 Cambridgepark Dr;42,3936;-71,143941;2476
182;01/09/2019 00:57;01/09/2019 01:00;100;Davis Square;42,396969;-71,123024;114;Teele Square;42,402038;-71,126533;4267
645;01/09/2019 00:57;01/09/2019 01:08;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;71;Conway Park - Somerville Avenue;42,383405;-71,107593;1035
1308;01/09/2019 00:57;01/09/2019 01:19;49;Stuart St at Charles St;42,351146;-71,066289;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;2774
660;01/09/2019 00:58;01/09/2019 01:09;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;5429
1523;01/09/2019 01:00;01/09/2019 01:25;15;Brighton Mills - 370 Western Ave;42,3615457;-71,1377621;19;Park Dr at Buswell St;42,347241;-71,105301;5184
438;01/09/2019 01:00;01/09/2019 01:07;400;Big Papi Station;42,3473447;-71,1001681;19;Park Dr at Buswell St;42,347241;-71,105301;4510
2447;01/09/2019 01:02;01/09/2019 01:43;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;4423
731;01/09/2019 01:02;01/09/2019 01:14;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;189;Kendall T;42,362428;-71,084955;4259
1149;01/09/2019 01:02;01/09/2019 01:21;95;Cambridge St - at Columbia St / Webster Ave;42,372969;-71,094445;137;Magoun Square at Trum Field;42,398365;-71,107818;3397
295;01/09/2019 01:03;01/09/2019 01:08;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;5451
695;01/09/2019 01:03;01/09/2019 01:14;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;189;Kendall T;42,362428;-71,084955;5010
2057;01/09/2019 01:03;01/09/2019 01:37;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;188;Foss Park;42,391084;-71,090394;3040
320;01/09/2019 01:03;01/09/2019 01:09;4;Tremont St at E Berkeley St;42,345392;-71,069616;57;Columbus Ave at Massachusetts Ave;42,340543;-71,081388;5430
441;01/09/2019 01:04;01/09/2019 01:11;33;Kenmore Square;42,348706;-71,097009;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;2408
1090;01/09/2019 01:04;01/09/2019 01:23;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;128;E Cottage St at Columbia Rd;42,320561;-71,06198;4258
896;01/09/2019 01:05;01/09/2019 01:20;57;Columbus Ave at Massachusetts Ave;42,3405426;-71,0813885;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;3427
775;01/09/2019 01:07;01/09/2019 01:20;227;Silber Way;42,349496;-71,1005759;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;5643
546;01/09/2019 01:07;01/09/2019 01:16;333;699 Mt Auburn St;42,3750024;-71,1487161;104;Harvard University Radcliffe Quadrangle at Shepard St / Garden St;42,380287;-71,125107;4860
475;01/09/2019 01:07;01/09/2019 01:15;78;Union Square - Somerville;42,3796581;-71,0939428;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;5497
508;01/09/2019 01:08;01/09/2019 01:17;179;MIT Vassar St;42,3556012;-71,1039448;380;Mass Ave at Albany St;42,361358;-71,096703;4256
1704;01/09/2019 01:09;01/09/2019 01:38;345;Park Plaza at Charles St S.;42,3518281;-71,0678114;273;Forest Hills;42,300923;-71,114249;4762
3231;01/09/2019 01:11;01/09/2019 02:05;16;Back Bay T Stop - Dartmouth St at Stuart St;42,3480741;-71,0765702;408;Edgerly Education Center;42,387175;-71,087144;3677
1664;01/09/2019 01:12;01/09/2019 01:40;100;Davis Square;42,396969;-71,123024;111;Packard Ave at Powderhouse Blvd;42,40449;-71,123413;2153
549;01/09/2019 01:12;01/09/2019 01:21;14;HMS/HSPH - Avenue Louis Pasteur at Longwood Ave;42,3374175;-71,1028612;57;Columbus Ave at Massachusetts Ave;42,340543;-71,081388;4776
503;01/09/2019 01:13;01/09/2019 01:21;49;Stuart St at Charles St;42,351146;-71,066289;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;807
501;01/09/2019 01:13;01/09/2019 01:21;49;Stuart St at Charles St;42,351146;-71,066289;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;302
648;01/09/2019 01:14;01/09/2019 01:25;183;Alewife MBTA at Steel Place;42,3955885;-71,1426061;112;Clarendon Hill at Broadway;42,406302;-71,132446;4264
1190;01/09/2019 01:14;01/09/2019 01:34;44;Congress St at North St;42,3604178;-71,0575224;296;Farragut Rd at E. 6th St;42,3334;-71,02495;5524
353;01/09/2019 01:14;01/09/2019 01:20;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,0456926;151;Surface Rd at India St;42,358155;-71,052163;979
59808;01/09/2019 01:14;01/09/2019 17:51;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;331;Huntington Ave at Mass Art;42,336586;-71,09887;3208
1109;01/09/2019 01:15;01/09/2019 01:34;44;Congress St at North St;42,3604178;-71,0575224;296;Farragut Rd at E. 6th St;42,3334;-71,02495;2969
511;01/09/2019 01:17;01/09/2019 01:25;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;5497
553;01/09/2019 01:17;01/09/2019 01:27;21;Prudential Center - Belvedere St;42,34652;-71,0806578;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;4437
1780;01/09/2019 01:20;01/09/2019 01:50;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;344;Commonwealth Ave at Chiswick Rd;42,340246;-71,151688;5452
28389;01/09/2019 01:20;01/09/2019 09:14;61;Boylston St at Fairfield St;42,348762;-71,082383;374;Tremont St at Hamilton Pl;42,356683;-71,061666;4681
568;01/09/2019 01:20;01/09/2019 01:30;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;104;Harvard University Radcliffe Quadrangle at Shepard St / Garden St;42,380287;-71,125107;2690
632;01/09/2019 01:21;01/09/2019 01:31;185;Third at Binney;42,3654449;-71,0827714;177;University Park;42,362648;-71,100061;5335
707;01/09/2019 01:21;01/09/2019 01:33;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;104;Harvard University Radcliffe Quadrangle at Shepard St / Garden St;42,380287;-71,125107;2059
846;01/09/2019 01:21;01/09/2019 01:35;369;Boston Public Market;42,3625485;-71,0573736;98;Warren St at Chelsea St;42,371848;-71,060292;3728
303;01/09/2019 01:22;01/09/2019 01:27;75;Lafayette Square at Mass Ave / Main St / Columbia St;42,3634647;-71,1005732;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;4408
676;01/09/2019 01:22;01/09/2019 01:33;369;Boston Public Market;42,3625485;-71,0573736;98;Warren St at Chelsea St;42,371848;-71,060292;5219
532;01/09/2019 01:22;01/09/2019 01:31;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;331;Huntington Ave at Mass Art;42,336586;-71,09887;3339
525;01/09/2019 01:22;01/09/2019 01:31;369;Boston Public Market;42,3625485;-71,0573736;98;Warren St at Chelsea St;42,371848;-71,060292;5477
941;01/09/2019 01:23;01/09/2019 01:38;44;Congress St at North St;42,3604178;-71,0575224;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;5373
932;01/09/2019 01:23;01/09/2019 01:38;44;Congress St at North St;42,3604178;-71,0575224;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;2709
731;01/09/2019 01:23;01/09/2019 01:36;342;Boylston St at Jersey St;42,3446506;-71,097325;359;One Brigham Circle;42,333923;-71,104465;5496
494;01/09/2019 01:24;01/09/2019 01:32;342;Boylston St at Jersey St;42,3446506;-71,097325;359;One Brigham Circle;42,333923;-71,104465;5541
1083;01/09/2019 01:24;01/09/2019 01:42;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;4484
883;01/09/2019 01:24;01/09/2019 01:38;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;56;Dudley Square - Dudley St at Warren St;42,329843;-71,083866;743
365;01/09/2019 01:24;01/09/2019 01:30;177;University Park;42,3626478;-71,1000609;117;Binney St / Sixth St;42,366088;-71,086336;2766
457;01/09/2019 01:24;01/09/2019 01:32;342;Boylston St at Jersey St;42,3446506;-71,097325;359;One Brigham Circle;42,333923;-71,104465;3564
351;01/09/2019 01:24;01/09/2019 01:30;227;Silber Way;42,349496;-71,1005759;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;2201
875;01/09/2019 01:25;01/09/2019 01:40;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;161;W Broadway at D St;42,339109;-71,051443;3695
883;01/09/2019 01:25;01/09/2019 01:40;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;161;W Broadway at D St;42,339109;-71,051443;2992
816;01/09/2019 01:27;01/09/2019 01:40;100;Davis Square;42,396969;-71,123024;111;Packard Ave at Powderhouse Blvd;42,40449;-71,123413;3739
842;01/09/2019 01:27;01/09/2019 01:41;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;378;191 Beacon St;42,380323;-71,108786;2461
836;01/09/2019 01:27;01/09/2019 01:41;100;Davis Square;42,396969;-71,123024;111;Packard Ave at Powderhouse Blvd;42,40449;-71,123413;5140
1867;01/09/2019 01:27;01/09/2019 01:58;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;112;Clarendon Hill at Broadway;42,406302;-71,132446;2804
830;01/09/2019 01:27;01/09/2019 01:41;49;Stuart St at Charles St;42,351146;-71,066289;342;Boylston St at Jersey St;42,344651;-71,097325;642
403;01/09/2019 01:28;01/09/2019 01:35;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;52;Newbury St at Hereford St;42,348717;-71,085954;369
390;01/09/2019 01:28;01/09/2019 01:35;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;52;Newbury St at Hereford St;42,348717;-71,085954;2860
421;01/09/2019 01:28;01/09/2019 01:36;178;MIT Pacific St at Purrington St;42,3595732;-71,1012948;107;Ames St at Main St;42,3625;-71,08822;4173
1735;01/09/2019 01:29;01/09/2019 01:57;64;Congress St at Sleeper St;42,3510045;-71,0493001;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;4384
1703;01/09/2019 01:29;01/09/2019 01:57;64;Congress St at Sleeper St;42,3510045;-71,0493001;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;5501
372;01/09/2019 01:29;01/09/2019 01:35;178;MIT Pacific St at Purrington St;42,3595732;-71,1012948;107;Ames St at Main St;42,3625;-71,08822;5370
10061;01/09/2019 01:30;01/09/2019 04:18;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;3618
351;01/09/2019 01:31;01/09/2019 01:37;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;2352
463;01/09/2019 01:31;01/09/2019 01:39;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;2823
1297;01/09/2019 01:32;01/09/2019 01:54;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;175;Brighton Center - Washington St at Cambridge St;42,348949;-71,150272;5384
727;01/09/2019 01:33;01/09/2019 01:45;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;184;Sidney Research Campus/ Erie Street at Waverly;42,357753;-71,103934;4408
433;01/09/2019 01:34;01/09/2019 01:41;177;University Park;42,3626478;-71,1000609;91;One Kendall Square at Hampshire St / Portland St;42,366277;-71,09169;297
4234;01/09/2019 01:37;01/09/2019 02:47;81;Chinatown T Stop;42,352409;-71,062679;392;Glendale Square (Ferry St at Broadway);42,414802;-71,047726;2716
255;01/09/2019 01:37;01/09/2019 01:41;47;Cross St at Hanover St;42,362811;-71,056067;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;2348
723;01/09/2019 01:37;01/09/2019 01:49;380;Mass Ave at Albany St;42,3613584;-71,0967027;342;Boylston St at Jersey St;42,344651;-71,097325;4256
4220;01/09/2019 01:37;01/09/2019 02:48;81;Chinatown T Stop;42,352409;-71,062679;392;Glendale Square (Ferry St at Broadway);42,414802;-71,047726;2022
8794;01/09/2019 01:38;01/09/2019 04:05;51;Washington St at Lenox St;42,335099;-71,0790378;51;Washington St at Lenox St;42,335099;-71,079038;3172
174;01/09/2019 01:39;01/09/2019 01:42;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;3729
625;01/09/2019 01:40;01/09/2019 01:51;420;Charles St at Pinckney St;42,3587253;-71,0707953;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;5095
1877;01/09/2019 01:40;01/09/2019 02:12;143;EF - North Point Park;42,369885;-71,069957;143;EF - North Point Park;42,369885;-71,069957;2747
1120;01/09/2019 01:41;01/09/2019 01:59;57;Columbus Ave at Massachusetts Ave;42,3405426;-71,0813885;405;Sydney St at Carson St;42,320394;-71,053554;3171
1647;01/09/2019 01:41;01/09/2019 02:09;113;Andrew T Stop - Dorchester Ave at Dexter St;42,3304737;-71,0570169;272;Shawmut T Stop;42,292917;-71,06575;4742
1572;01/09/2019 01:43;01/09/2019 02:09;151;Surface Rd at India St;42,358155;-71,052163;39;Washington St at Rutland St;42,338515;-71,074041;2045
654;01/09/2019 01:43;01/09/2019 01:54;49;Stuart St at Charles St;42,351146;-71,066289;204;Walnut Ave at Warren St;42,324081;-71,083235;2229
1188;01/09/2019 01:44;01/09/2019 02:04;49;Stuart St at Charles St;42,351146;-71,066289;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;5608
578;01/09/2019 01:44;01/09/2019 01:53;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;280;Main St at Baldwin St;42,380857;-71,070629;2348
915;01/09/2019 01:44;01/09/2019 02:00;415;Stuart St at Berkeley St;42,349544;-71,0724207;94;Main St at Austin St;42,375603;-71,064608;3378
1375;01/09/2019 01:44;01/09/2019 02:07;81;Chinatown T Stop;42,352409;-71,062679;138;Newmarket Square T Stop - Massachusetts Ave at Newmarket Square;42,326599;-71,066498;4823
637;01/09/2019 01:45;01/09/2019 01:56;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;189;Kendall T;42,362428;-71,084955;2845
543;01/09/2019 01:46;01/09/2019 01:55;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;189;Kendall T;42,362428;-71,084955;3427
251;01/09/2019 01:47;01/09/2019 01:51;386;Sennott Park  Broadway at Norfolk Street;42,3686052;-71,0993019;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;5490
262;01/09/2019 01:47;01/09/2019 01:51;386;Sennott Park  Broadway at Norfolk Street;42,3686052;-71,0993019;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;3908
244;01/09/2019 01:47;01/09/2019 01:51;386;Sennott Park  Broadway at Norfolk Street;42,3686052;-71,0993019;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;3736
1928;01/09/2019 01:51;01/09/2019 02:23;54;Tremont St at West St;42,354979;-71,063348;381;Inman Square at Springfield St.;42,374384;-71,100157;3958
670;01/09/2019 01:51;01/09/2019 02:02;138;Newmarket Square T Stop - Massachusetts Ave at Newmarket Square;42,326599;-71,066498;205;Bowdoin St at Quincy St;42,307852;-71,065122;4479
1605;01/09/2019 01:51;01/09/2019 02:18;331;Huntington Ave at Mass Art;42,3365856;-71,09887;331;Huntington Ave at Mass Art;42,336586;-71,09887;3088
358;01/09/2019 01:53;01/09/2019 01:59;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;3186
1505;01/09/2019 01:53;01/09/2019 02:18;331;Huntington Ave at Mass Art;42,3365856;-71,09887;331;Huntington Ave at Mass Art;42,336586;-71,09887;184
1147;01/09/2019 01:53;01/09/2019 02:12;184;Sidney Research Campus/ Erie Street at Waverly;42,3577531;-71,1039341;381;Inman Square at Springfield St.;42,374384;-71,100157;4408
642;01/09/2019 01:53;01/09/2019 02:04;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;2823
1012;01/09/2019 01:54;01/09/2019 02:10;54;Tremont St at West St;42,354979;-71,063348;184;Sidney Research Campus/ Erie Street at Waverly;42,357753;-71,103934;5623
338;01/09/2019 01:54;01/09/2019 01:59;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;2708
1126;01/09/2019 01:54;01/09/2019 02:13;8;Union Square - Brighton Ave at Cambridge St;42,353334;-71,137313;174;Washington St at Brock St;42,348953;-71,160317;3130
1473;01/09/2019 01:54;01/09/2019 02:18;331;Huntington Ave at Mass Art;42,3365856;-71,09887;331;Huntington Ave at Mass Art;42,336586;-71,09887;5080
5697;01/09/2019 01:55;01/09/2019 03:30;23;Boston City Hall - 28 State St;42,35892;-71,057629;23;Boston City Hall - 28 State St;42,35892;-71,057629;2130
35743;01/09/2019 01:55;01/09/2019 11:51;23;Boston City Hall - 28 State St;42,35892;-71,057629;1;18 Dorrance Warehouse;42,387151;-71,075978;2625
454;01/09/2019 01:56;01/09/2019 02:04;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;179;MIT Vassar St;42,355601;-71,103945;4674
462;01/09/2019 01:57;01/09/2019 02:05;16;Back Bay T Stop - Dartmouth St at Stuart St;42,3480741;-71,0765702;379;Tremont St at W. Dedham St;42,342549;-71,074214;5051
270;01/09/2019 01:57;01/09/2019 02:01;23;Boston City Hall - 28 State St;42,35892;-71,057629;23;Boston City Hall - 28 State St;42,35892;-71,057629;4668
1830;01/09/2019 01:57;01/09/2019 02:28;409;Elm St at White St;42,3895244;-71,1169414;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2126
843;01/09/2019 01:57;01/09/2019 02:11;409;Elm St at White St;42,3895244;-71,1169414;116;359 Broadway - Broadway at Fayette Street;42,370803;-71,104412;2596
3940;01/09/2019 01:58;01/09/2019 03:04;8;Union Square - Brighton Ave at Cambridge St;42,353334;-71,137313;133;Green Street T Stop - Green St at Amory St;42,310579;-71,107341;3802
949;01/09/2019 01:58;01/09/2019 02:14;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;195;Child St at North St;42,371505;-71,072493;3712
2171;01/09/2019 01:58;01/09/2019 02:35;8;Union Square - Brighton Ave at Cambridge St;42,353334;-71,137313;5;Northeastern University - North Parking Lot;42,341814;-71,090179;5235
369;01/09/2019 01:59;01/09/2019 02:05;16;Back Bay T Stop - Dartmouth St at Stuart St;42,3480741;-71,0765702;379;Tremont St at W. Dedham St;42,342549;-71,074214;4812
199;01/09/2019 01:59;01/09/2019 02:02;6;Cambridge St at Joy St;42,3612117;-71,0653062;47;Cross St at Hanover St;42,362811;-71,056067;5418
3560;01/09/2019 01:59;01/09/2019 02:58;369;Boston Public Market;42,3625485;-71,0573736;151;Surface Rd at India St;42,358155;-71,052163;4719
917;01/09/2019 02:01;01/09/2019 02:16;390;Broadway at Lynde St;42,3964836;-71,0654676;188;Foss Park;42,391084;-71,090394;5016
1969;01/09/2019 02:01;01/09/2019 02:34;33;Kenmore Square;42,348706;-71,097009;121;W Broadway at Dorchester St;42,335959;-71,046229;2264
969;01/09/2019 02:03;01/09/2019 02:19;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;6;Cambridge St at Joy St;42,361212;-71,065306;4856
372;01/09/2019 02:03;01/09/2019 02:09;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;189;Kendall T;42,362428;-71,084955;3571
